item_id,brand,brand_type,category
44804,56,Local,Grocery
44805,56,Local,Grocery
44806,56,Local,Grocery
44807,56,Local,Grocery
44808,56,Local,Grocery
44809,56,Local,Grocery
44810,56,Local,Grocery
44811,56,Local,Grocery
44812,56,Local,Grocery
44813,56,Local,Grocery
44814,56,Local,Grocery
44815,56,Local,Grocery
44816,56,Local,Grocery
44817,56,Local,Grocery
44818,56,Local,Grocery
44819,56,Local,Grocery
44820,56,Local,Grocery
44821,56,Local,Grocery
44822,56,Local,Grocery
44823,56,Local,Grocery
44824,56,Local,Grocery
44825,56,Local,Prepared Food
44826,142,Established,Natural Products
44827,946,Established,Grocery
44828,4476,Established,Meat
44829,4476,Established,Meat
44830,4635,Established,Seafood
44831,2088,Established,Pharmaceutical
44832,2088,Established,Pharmaceutical
44833,56,Local,Pharmaceutical
44834,408,Established,Grocery
44835,686,Established,Pharmaceutical
44836,1335,Established,Grocery
44837,487,Established,Grocery
44838,56,Local,Seafood
44839,4564,Established,Natural Products
44840,56,Local,Grocery
44841,56,Local,Grocery
44842,56,Local,Grocery
44843,105,Established,Grocery
44844,939,Established,Grocery
44845,56,Local,Grocery
44846,56,Local,Grocery
44847,56,Local,Grocery
44848,946,Established,Grocery
44849,56,Local,Grocery
44850,56,Local,Grocery
44851,1274,Established,Pharmaceutical
44852,56,Local,Grocery
44853,56,Local,Grocery
44854,56,Local,Grocery
44855,2025,Established,Grocery
44856,56,Local,Grocery
44857,686,Established,Pharmaceutical
44858,1954,Established,Grocery
44859,212,Established,Grocery
44860,56,Local,Grocery
44861,796,Established,Pharmaceutical
44862,5309,Established,Grocery
44863,56,Local,Grocery
44864,56,Local,Grocery
44865,56,Local,Grocery
44866,56,Local,Natural Products
44867,475,Established,Pharmaceutical
44868,4700,Established,Natural Products
44869,56,Local,Grocery
44870,1670,Established,Grocery
44871,1193,Established,Grocery
44872,56,Local,Grocery
44873,1,Established,Restauarant
44874,5337,Established,Grocery
44875,22,Established,Pharmaceutical
44876,56,Local,Natural Products
44877,141,Established,Grocery
44878,1,Established,Restauarant
44879,24,Established,Pharmaceutical
44880,1,Established,Natural Products
44881,1,Established,Natural Products
44882,56,Local,Grocery
44883,1,Established,Restauarant
44884,1,Established,Pharmaceutical
44885,1,Established,Restauarant
44886,52,Established,Bakery
44887,57,Established,Grocery
44888,142,Established,Natural Products
44889,56,Local,Pharmaceutical
44890,1,Established,Restauarant
44891,43,Established,Pharmaceutical
44892,56,Local,Grocery
44893,56,Local,Packaged Meat
44894,1,Established,Restauarant
44895,43,Established,Pharmaceutical
44896,1,Established,Restauarant
44897,31,Established,Natural Products
44898,1,Established,Restauarant
44899,89,Established,Grocery
44900,1,Established,Pharmaceutical
44901,1,Established,Restauarant
44902,1,Established,Restauarant
44903,1,Established,Restauarant
44904,1,Established,Restauarant
44905,1,Established,Miscellaneous
44906,22,Established,Pharmaceutical
44907,1,Established,Restauarant
44908,25,Established,Grocery
44909,38,Established,Grocery
44910,1,Established,Restauarant
44911,1,Established,Restauarant
44912,1,Established,Bakery
44913,1,Established,Miscellaneous
44914,25,Established,Grocery
44915,1,Established,Restauarant
44916,56,Local,Grocery
44917,1,Established,Restauarant
44918,31,Established,Natural Products
44919,1,Established,Restauarant
44920,57,Established,Pharmaceutical
44921,1,Established,Restauarant
44922,1,Established,Restauarant
44923,1,Established,Restauarant
44924,141,Established,Grocery
44925,22,Established,Pharmaceutical
44926,1,Established,Restauarant
44927,1,Established,Restauarant
44928,97,Established,Pharmaceutical
44929,1,Established,Restauarant
44930,1,Established,Restauarant
44931,22,Established,Pharmaceutical
44932,1,Established,Restauarant
44933,1,Established,Restauarant
44934,369,Established,Grocery
44935,1,Established,Natural Products
44936,46,Established,Pharmaceutical
44937,296,Established,Bakery
44938,1,Established,Natural Products
44939,119,Established,Grocery
44940,256,Established,"Dairy, Juices & Snacks"
44941,112,Established,Grocery
44942,105,Established,Grocery
44943,125,Established,Pharmaceutical
44944,89,Established,Grocery
44945,1,Established,Restauarant
44946,1,Established,Restauarant
44947,248,Established,Grocery
44948,133,Established,Grocery
44949,86,Established,Miscellaneous
44950,1,Established,Restauarant
44951,56,Local,Bakery
44952,4700,Established,Natural Products
44953,142,Established,Natural Products
44954,1,Established,Restauarant
44955,91,Established,Pharmaceutical
44956,56,Local,Pharmaceutical
44957,91,Established,Pharmaceutical
44958,1,Established,Restauarant
44959,248,Established,Grocery
44960,1,Established,Restauarant
44961,1,Established,Miscellaneous
44962,1,Established,Restauarant
44963,89,Established,Grocery
44964,152,Established,Grocery
44965,241,Established,Seafood
44966,218,Established,Grocery
44967,128,Established,"Dairy, Juices & Snacks"
44968,1,Established,Restauarant
44969,1,Established,Restauarant
44970,57,Established,Grocery
44971,1,Established,Restauarant
44972,25,Established,Grocery
44973,21,Established,Pharmaceutical
44974,89,Established,Grocery
44975,323,Established,Pharmaceutical
44976,333,Established,Prepared Food
44977,141,Established,Grocery
44978,91,Established,Pharmaceutical
44979,172,Established,Grocery
44980,119,Established,Grocery
44981,172,Established,Grocery
44982,141,Established,Grocery
44983,369,Established,Grocery
44984,233,Established,Grocery
44985,1,Established,Restauarant
44986,142,Established,Natural Products
44987,227,Established,Pharmaceutical
44988,141,Established,Grocery
44989,141,Established,Grocery
44990,80,Established,Pharmaceutical
44991,22,Established,Pharmaceutical
44992,172,Established,Grocery
44993,141,Established,Grocery
44994,5357,Established,Pharmaceutical
44995,1,Established,Restauarant
44996,1,Established,Flowers & Plants
44997,1,Established,Restauarant
44998,80,Established,Pharmaceutical
44999,176,Established,Bakery
45000,265,Established,Grocery
45001,1,Established,Restauarant
45002,1,Established,Natural Products
45003,56,Local,Natural Products
45004,112,Established,Grocery
45005,159,Established,Pharmaceutical
45006,209,Established,Grocery
45007,159,Established,Pharmaceutical
45008,172,Established,Grocery
45009,56,Local,Natural Products
45010,133,Established,Grocery
45011,151,Established,Pharmaceutical
45012,569,Established,Pharmaceutical
45013,172,Established,Grocery
45014,235,Established,Grocery
45015,105,Established,Grocery
45016,141,Established,Grocery
45017,89,Established,Grocery
45018,172,Established,Grocery
45019,303,Established,Pharmaceutical
45020,324,Established,Pharmaceutical
45021,209,Established,Grocery
45022,467,Established,Pharmaceutical
45023,142,Established,Natural Products
45024,235,Established,Grocery
45025,363,Established,Grocery
45026,172,Established,Grocery
45027,105,Established,Grocery
45028,400,Established,"Dairy, Juices & Snacks"
45029,475,Established,Grocery
45030,172,Established,Grocery
45031,57,Established,Pharmaceutical
45032,212,Established,Grocery
45033,524,Established,Grocery
45034,1,Established,Restauarant
45035,172,Established,Grocery
45036,172,Established,Grocery
45037,141,Established,Grocery
45038,446,Established,Natural Products
45039,451,Established,Pharmaceutical
45040,57,Established,Pharmaceutical
45041,224,Established,"Dairy, Juices & Snacks"
45042,264,Established,Grocery
45043,172,Established,Grocery
45044,133,Established,Grocery
45045,619,Established,Pharmaceutical
45046,446,Established,Natural Products
45047,158,Established,Pharmaceutical
45048,475,Established,Grocery
45049,176,Established,Bakery
45050,450,Established,Pharmaceutical
45051,714,Established,Grocery
45052,89,Established,Grocery
45053,248,Established,Grocery
45054,746,Established,Grocery
45055,290,Established,"Dairy, Juices & Snacks"
45056,172,Established,Grocery
45057,490,Established,"Dairy, Juices & Snacks"
45058,213,Established,Grocery
45059,387,Established,Grocery
45060,487,Established,Grocery
45061,119,Established,Grocery
45062,714,Established,Grocery
45063,57,Established,Pharmaceutical
45064,278,Established,Grocery
45065,408,Established,Grocery
45066,686,Established,Pharmaceutical
45067,433,Established,Pharmaceutical
45068,467,Established,Pharmaceutical
45069,387,Established,Grocery
45070,584,Established,Grocery
45071,172,Established,Grocery
45072,213,Established,Grocery
45073,363,Established,Grocery
45074,408,Established,Grocery
45075,112,Established,Grocery
45076,412,Established,Grocery
45077,314,Established,Pharmaceutical
45078,102,Established,Pharmaceutical
45079,454,Established,Pharmaceutical
45080,172,Established,Grocery
45081,548,Established,Grocery
45082,602,Established,Flowers & Plants
45083,409,Established,Miscellaneous
45084,339,Established,Pharmaceutical
45085,450,Established,Pharmaceutical
45086,446,Established,Natural Products
45087,467,Established,Pharmaceutical
45088,524,Established,Grocery
45089,673,Established,Pharmaceutical
45090,387,Established,Grocery
45091,387,Established,Grocery
45092,714,Established,Grocery
45093,24,Established,Pharmaceutical
45094,671,Established,Natural Products
45095,278,Established,Grocery
45096,264,Established,Grocery
45097,115,Established,"Dairy, Juices & Snacks"
45098,172,Established,Grocery
45099,172,Established,Grocery
45100,387,Established,Grocery
45101,350,Established,Packaged Meat
45102,224,Established,"Dairy, Juices & Snacks"
45103,264,Established,Grocery
45104,475,Established,Pharmaceutical
45105,213,Established,Grocery
45106,314,Established,Pharmaceutical
45107,686,Established,Grocery
45108,475,Established,Pharmaceutical
45109,412,Established,Grocery
45110,529,Established,Natural Products
45111,686,Established,Pharmaceutical
45112,125,Established,Pharmaceutical
45113,1183,Established,Grocery
45114,159,Established,Pharmaceutical
45115,673,Established,Pharmaceutical
45116,172,Established,Grocery
45117,714,Established,Grocery
45118,369,Established,Grocery
45119,653,Established,Pharmaceutical
45120,522,Established,Grocery
45121,619,Established,Pharmaceutical
45122,475,Established,Pharmaceutical
45123,783,Established,Pharmaceutical
45124,673,Established,Pharmaceutical
45125,360,Established,Grocery
45126,487,Established,Grocery
45127,446,Established,"Dairy, Juices & Snacks"
45128,582,Established,"Dairy, Juices & Snacks"
45129,369,Established,Grocery
45130,332,Established,Grocery
45131,79,Established,Packaged Meat
45132,686,Established,Pharmaceutical
45133,789,Established,"Dairy, Juices & Snacks"
45134,475,Established,Grocery
45135,522,Established,Grocery
45136,522,Established,Grocery
45137,227,Established,Pharmaceutical
45138,342,Established,"Dairy, Juices & Snacks"
45139,133,Established,Grocery
45140,579,Established,Pharmaceutical
45141,623,Established,Grocery
45142,1,Established,Restauarant
45143,416,Established,Pharmaceutical
45144,644,Established,Pharmaceutical
45145,524,Established,Grocery
45146,450,Established,Pharmaceutical
45147,475,Established,Pharmaceutical
45148,387,Established,Grocery
45149,387,Established,Grocery
45150,408,Established,Grocery
45151,412,Established,Grocery
45152,686,Established,Pharmaceutical
45153,475,Established,Grocery
45154,412,Established,Grocery
45155,1384,Established,Pharmaceutical
45156,490,Established,"Dairy, Juices & Snacks"
45157,270,Established,Grocery
45158,686,Established,Pharmaceutical
45159,350,Established,Packaged Meat
45160,623,Established,Grocery
45161,908,Established,Grocery
45162,347,Established,Pharmaceutical
45163,686,Established,Pharmaceutical
45164,302,Established,"Dairy, Juices & Snacks"
45165,1066,Established,Natural Products
45166,278,Established,Grocery
45167,686,Established,Pharmaceutical
45168,405,Established,"Dairy, Juices & Snacks"
45169,303,Established,Pharmaceutical
45170,619,Established,Pharmaceutical
45171,746,Established,Grocery
45172,278,Established,Grocery
45173,105,Established,Pharmaceutical
45174,172,Established,Grocery
45175,908,Established,Grocery
45176,524,Established,Grocery
45177,1128,Established,Pharmaceutical
45178,714,Established,Grocery
45179,908,Established,Grocery
45180,908,Established,Grocery
45181,446,Established,Natural Products
45182,524,Established,Grocery
45183,475,Established,Pharmaceutical
45184,302,Established,"Dairy, Juices & Snacks"
45185,986,Established,Grocery
45186,898,Established,Grocery
45187,1473,Established,Pharmaceutical
45188,714,Established,Grocery
45189,951,Established,Pharmaceutical
45190,585,Established,Pharmaceutical
45191,582,Established,"Dairy, Juices & Snacks"
45192,220,Established,Skin & Hair Care
45193,714,Established,Grocery
45194,908,Established,Grocery
45195,783,Established,Pharmaceutical
45196,1470,Established,Skin & Hair Care
45197,172,Established,Grocery
45198,673,Established,Grocery
45199,467,Established,Pharmaceutical
45200,602,Established,Natural Products
45201,717,Established,Grocery
45202,492,Established,Grocery
45203,686,Established,Grocery
45204,412,Established,Grocery
45205,855,Established,Pharmaceutical
45206,248,Established,Grocery
45207,644,Established,Pharmaceutical
45208,706,Established,Grocery
45209,487,Established,Grocery
45210,152,Established,Grocery
45211,796,Established,Pharmaceutical
45212,363,Established,Grocery
45213,644,Established,Pharmaceutical
45214,264,Established,Grocery
45215,1088,Established,Grocery
45216,1274,Established,Pharmaceutical
45217,1358,Established,Packaged Meat
45218,584,Established,Grocery
45219,714,Established,Grocery
45220,548,Established,Grocery
45221,487,Established,Grocery
45222,673,Established,Pharmaceutical
45223,475,Established,Grocery
45224,714,Established,Grocery
45225,696,Established,Grocery
45226,412,Established,Grocery
45227,487,Established,Grocery
45228,914,Established,Grocery
45229,680,Established,Pharmaceutical
45230,259,Established,Bakery
45231,1088,Established,Grocery
45232,602,Established,Flowers & Plants
45233,1061,Established,Grocery
45234,831,Established,Grocery
45235,714,Established,Grocery
45236,233,Established,Grocery
45237,296,Established,Bakery
45238,771,Established,Pharmaceutical
45239,673,Established,Pharmaceutical
45240,619,Established,Pharmaceutical
45241,686,Established,Pharmaceutical
45242,1147,Established,"Dairy, Juices & Snacks"
45243,611,Established,Grocery
45244,295,Established,Pharmaceutical
45245,415,Established,Pharmaceutical
45246,1124,Established,Grocery
45247,350,Established,Packaged Meat
45248,408,Established,Grocery
45249,602,Established,Natural Products
45250,771,Established,Pharmaceutical
45251,1422,Established,Pharmaceutical
45252,487,Established,Grocery
45253,560,Established,Pharmaceutical
45254,1251,Established,Pharmaceutical
45255,771,Established,Pharmaceutical
45256,584,Established,Grocery
45257,141,Established,Grocery
45258,616,Established,Pharmaceutical
45259,686,Established,Pharmaceutical
